"Prebivalstvo po: STATISTI»NA REGIJA, LETO, STAROST , SPOL"

" ";" ";" ";"Spol - SKUPAJ"
"SLOVENIJA"
" ";" ";"15-64 let";31150
" ";" ";"65 + let";7873
" ";"2010"
" ";" ";"0-14 let";5737
" ";" ";"15-64 let";30975
" ";" ";"65 + let";7994
" ";"2011"
" ";" ";"0-14 let";5675
" ";" ";"15-64 let";30645
" ";" ";"65 + let";7902
" ";"2012"
" ";" ";"0-14 let";5706
" ";" ";"15-64 let";30265
" ";" ";"65 + let";7955
" ";"2013"
" ";" ";"0-14 let";5666
" ";" ";"15-64 let";29735
" ";" ";"65 + let";8101
" ";"2014"
" ";" ";"0-14 let";5622
" ";" ";"15-64 let";29194
" ";" ";"65 + let";8167
" ";"2015"
" ";" ";"0-14 let";8004
" ";" ";"15-64 let";39131
" ";" ";"65 + let";10576
" ";"2016"
" ";" ";"0-14 let";7980
" ";" ";"15-64 let";38521
" ";" ";"65 + let";10903
" ";"2017"
" ";" ";"0-14 let";8058
" ";" ";"15-64 let";38057
" ";" ";"65 + let";11165
"Posavska"
" ";"1995"
" ";" ";"0-14 let";13419
" ";" ";"15-64 let";48982
" ";" ";"65 + let";9607
" ";"1996"
" ";" ";"0-14 let";13124
" ";" ";"15-64 let";48266
" ";" ";"65 + let";9874
" ";"1997"
" ";" ";"0-14 let";12536
" ";" ";"15-64 let";47800
" ";" ";"65 + let";9962
" ";"1998"
" ";" ";"0-14 let";12193
" ";" ";"15-64 let";47736
" ";" ";"65 + let";10106
" ";"1999"
" ";" ";"0-14 let";11855
" ";" ";"15-64 let";47671
" ";" ";"65 + let";10313
" ";"2000"
" ";" ";"0-14 let";11462
" ";" ";"15-64 let";47939
" ";" ";"65 + let";10443
" ";"2001"
" ";" ";"0-14 let";11197
" ";" ";"15-64 let";47889
" ";" ";"65 + let";10616
" ";"2002"
" ";" ";"0-14 let";10938
" ";" ";"15-64 let";48081
" ";" ";"65 + let";10795
" ";"2003"
" ";" ";"0-14 let";10728
" ";" ";"15-64 let";48192
" ";" ";"65 + let";10975
" ";"2004"
" ";" ";"0-14 let";10326
" ";" ";"15-64 let";48596
" ";" ";"65 + let";11133
" ";"2005"
" ";" ";"0-14 let";10065
" ";" ";"15-64 let";48517
" ";" ";"65 + let";11244
" ";"2006"
" ";" ";"0-14 let";9901
" ";" ";"15-64 let";48617
" ";" ";"65 + let";11381
" ";"2007"
" ";" ";"0-14 let";9785
" ";" ";"15-64 let";48824
" ";" ";"65 + let";11449
" ";"2008"
" ";" ";"0-14 let";9706
